body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Kingella|OTU_97_13523	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	24	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	0	1	0	3	13	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	5	4	0	0	0	0	0	7	0	0	1	9	0	0	1	1	32	20	0	0	0	1	5	14	0	0	0	0	0	0	3	1	1	1	1	0	0	0	1	2	3	1	0	0	2	0	0	0	1	1	0	0	0	0	0	2	0	1	3	11	0	0	20	8	0	0	0	0	0	0	0	0	2	1	1	20	0	0	0	1	20	21	0	2	0	0	0	0	0	0	4	2	0	0	0	2	1	0	0	0	1	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Leptotrichia|OTU_97_1354	0	2	0	0	1	0	8	4	0	0	0	1	0	5	1	0	5	16	0	0	1	0	0	0	0	9	12	7	0	6	0	0	1	2	0	1	0	6	0	3	0	1	0	0	0	1	0	20	2	10	0	10	0	0	0	0	0	1	0	0	0	0	0	13	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	8	8	0	3	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	2	0	0	0	4	2	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	2	7	0	0	0	0	0	1	0	2	4	6	0	0	0	6	3	1	0	1	3	1	0	0	0	4	0	1	0	1	0	0	0	1	0	0	0	0	4	2	0	1	0	0	1	0	3	5	2	0	0	0	1	0	0	0	0	0	2	0	0	0	7	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Burkholderiaceae|g_Lautropia|OTU_97_13576	2	1	0	1	1	2	0	0	8	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	5	2	0	1	3	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	0	0	1	3	1	3	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	13	8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	9	0	0	1	0	0	0	0	0	0	1	5	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_13603	4	1	4	17	1	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	9	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	27	11	0	0	0	0	7	14	12	9	0	0	0	0	0	0	2	2	0	0	0	3	1	2	7	6	0	0	54	19	0	0	25	39	0	0	8	12	1	0	0	0	3	3	1	2	0	4	0	3	0	8	0	0	0	0	0	0	15	8	0	0	3	3	0	0	4	13	0	1	1	1	0	0	0	1	3	0	0	1	0	0	0	0	5	1	0	0	0	0	0	0	7	1	20	13	4	0	0	2	0	0	12	14	0	0	0	0	1	4	0	0	1	0	10	2	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Veillonellaceae|g_Selenomonas|OTU_97_13610	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	1	2	0	1	0	1	2	1	0	0	2	1	0	1	1	0	0	0	0	1	6	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0	2
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Veillonellaceae|g_Veillonella|OTU_97_13654	11	7	0	0	0	2	5	0	1	5	0	0	0	0	3	9	0	0	2	1	0	0	0	1	0	0	1	9	1	0	3	8	2	1	0	0	0	0	0	1	3	0	0	0	1	2	5	2	2	6	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0	6	5	0	0	0	0	0	0	3	0	0	0	2	3	4	16	0	0	0	0	1	11	17	0	3	0	1	1	0	3	0	0	48	2	0	0	6	12	0	0	44	27	1	1	6	9	0	0	6	2	0	0	1	0	5	5	0	1	4	0	36	37	17	14	1	0	8	8	0	0	0	1	2	0	1	5	0	1	20	7	7	8	0	2	2	1	11	0	0	2	1	8	86	59	0	0	6	0	2	1	12	15	0	0	0	0	3	4	0	1	0	0	0	0	6	1	6	28	2	4	0	2	10	8	4	5	0	0	0	1	3	0	1	3	22	4	1	0	24	6	0	0	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Eikenella|OTU_97_13802	1	0	0	0	1	0	2	1	5	0	0	0	1	0	21	2	0	1	0	0	0	4	0	0	0	1	0	0	0	0	1	4	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	3	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|OTU_97_13867	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	12	1	0	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	9	0	0	0	1	1	3	18	0	0	0	0	0	0	0	0	10	24	4	5	0	0	0	0	0	4	0	0	0	0	3	1	0	0	1	4	2	5	0	0	0	2	0	2	0	0	2	21	0	1	0	1	7	11	1	2	0	1	2	8	0	0	0	0	21	9	1	4	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	17	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	0	0	1	2	0	0	0	0	0	0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Corynebacteriaceae|g_Corynebacterium|OTU_97_140	0	0	1	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	4	14	8	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	1	4	0	0	1	0	0	3	0	0	5	1	0	0	0	0	1	0	0	0	1	0	1	12	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	11	0	1	0	0	6	3	0	0	1	21	2	4	0	0	0	0	28	12	0	0	4	4	0	0	0	0	4	10	0	1	0	0	1	0	0	0	0	0	0	2	4	16	7	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	5	0	0	0	0	1	3	1	0	1	1
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|OTU_97_14014	0	0	0	0	0	0	5	6	2	0	0	0	19	1	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	3	1	0	1	12	8	2	0	1	0	0	0	2	0	1	1	0	6	1	4	2	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	11	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0	0	3	3	1	0	0	0	4	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	1	0	0	0	4	2	1	2	0	0	0	0	0	2	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	5	3	0	0	3	0	3	0	0	0	5	1	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_NA|OTU_97_14027	0	0	9	2	5	5	0	0	21	0	0	4	0	2	1	0	0	2	0	0	1	2	1	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	2	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	3	0	0	0	1	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	1	4	0	0	1	1	2	0	0	1	0	0	0	1	19	11	0	0	0	6	0	0	0	1	0	0	0	0	8	21	2	0	0	0	4	0	1	2	1	1	0	2	1	0	0	2	0	1	7	6	0	0	2	1	0	0	0	4	1	1	1	0	0	2	1	0	0	0	0	0	0	1	0	1	1	2	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
k_Bacteria|p_Fusobacteria|c_Fusobacteria|o_Fusobacteriales|f_Fusobacteriaceae|g_Leptotrichia|OTU_97_14144	0	0	0	0	2	0	3	1	9	0	0	1	0	5	5	0	8	5	0	0	0	2	9	0	3	17	1	2	2	1	2	7	2	3	4	2	2	3	0	1	3	6	0	1	0	0	2	21	7	11	2	9	0	0	0	0	0	1	1	0	0	0	1	15	4	2	3	0	1	0	0	0	0	0	3	2	1	1	4	0	0	0	1	0	2	2	0	0	0	0	26	4	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	9	9	43	0	3	5	22	1	2	0	0	21	16	0	2	3	2	15	9	0	0	0	0	4	0	1	0	1	3	0	0	5	2	0	0	2	1	0	1	2	5	0	0	0	0	1	7	1	0	4	11	0	0	1	6	1	0	0	0	3	0	0	0	1	4	0	3	0	2	0	0	1	0	0	1	0	0	3	1	2	0	0	0	0	0	4	1	3	0	0	0	1	0	2	2	3	0	3	1	0	0	1	5	0	0	1	3	5	0	0	0	0	0	0	0	0	1	0	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|OTU_97_14163	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	13	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0	0	1	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	8	12	3	3	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	9	0	0	0	0	0	0	3	1	0	1	0	0	0	0	5	4	0	0	7	14	0	0	0	0	0	0	6	3	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	3	0	0	0	0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Micrococcaceae|g_Rothia|OTU_97_14206	6	1	5	7	0	17	5	0	0	2	1	12	0	0	13	3	2	3	1	3	4	10	2	1	0	0	15	4	3	5	4	2	1	0	0	0	14	2	3	1	0	6	1	0	1	2	2	4	0	1	0	6	0	1	0	15	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	1	0	2	0	3	2	4	0	1	0	0	0	5	0	3	0	0	4	0	0	3	0	1	2	0	1	5	0	0	1	1	0	1	13	0	4	0	1	4	5	3	0	5	1	0	0	3	0	8	0	1	0	2	4	4	4	0	0	0	0	0	0	0	5	3	0	2	7	0	3	1	0	1	2	2	0	0	0	1	0	6	0	0	0	9	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	4	3	3	0	0	0	1	3	3	0	3	0	3	5	5	0	1	0	0	0	0	1	2	2	2	2	1	8	1	1	5	14	6	2	3	0	0	9	4	0	0	1	3	0	1	13	2	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Porphyromonadaceae|g_Porphyromonas|OTU_97_14242	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	4	5	0	0	18	14	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	51	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	3	2	0	0	0	0	2	6	0	0	2	0	0	0	4	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	0	0	0	0	4	2	0	0	2	0	0	3	0	0	0	0	22	0	3	0	0	4	0	0	0	0	0	0	4	7	6	2	0	0	0	0	0	0	0	5	20	5	18	212	3	11	11	16	0	1	7	14	0	0	0	0	0	0	0	0	0	0	0	0	19	7	0	0	0	0	0	0	0	0	0	0	2	0	1	5	0	0	0	0	3	0	0	0	25	4	0	0	0	0	98	75	0	0	15	0	0	0	1	0	33	169	0	0	0	0	0	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_14273	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	7	3	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	8	0	0	0	0	2	0	0	0	0	1	7	10	16	9	0	0	0	0	0	0	0	0	0	4	2	1	1	1	1	1	0	0	0	0	0	0	16	26	0	0	0	0	1	1	0	0	2	6	0	1	0	1	0	0	0	2	0	2	2	1	0	0	0	3	1	0	2	0	0	0	1	5	1	2	2	0	0	0	0	0	0	0	2	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0
k_Bacteria|p_Spirochaetes|c_Spirochaetes|o_Spirochaetales|f_Spirochaetaceae|g_Treponema|OTU_97_14282	0	0	0	0	3	0	0	1	0	0	6	0	4	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	8	7	1	1	2	1	17	15	0	0	1	2	0	0	0	0	2	0	0	0	1	1	11	0	0	0	0	0	1	0	0	0	8	1	2	0	0	0	1	0	8	1	4	0	7	20	0	0	0	0	2	0	0	5	2	2	0	0	22	5	0	0	9	0	0	0	0	0	1	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	4	0	0	2	0	0	0	27	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	2	0	0	0	1	1	0	2	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0
k_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Neisseriales|f_Neisseriaceae|g_Neisseria|OTU_97_14283	5	0	3	1	2	0	3	1	0	0	1	8	0	0	1	1	0	0	0	0	2	3	67	38	3	2	0	0	2	4	0	0	0	1	1	0	2	2	0	0	0	0	0	1	2	2	0	10	1	1	0	14	0	0	1	0	0	1	0	5	0	2	0	0	1	0	0	0	0	1	0	1	0	0	3	46	7	65	12	46	0	1	0	0	1	2	0	4	0	0	5	0	0	0	1	1	0	3	23	22	0	0	1	0	25	1	7	6	0	1	0	2	14	6	0	0	0	0	0	2	0	0	4	12	19	36	10	4	5	0	0	0	1	1	1	1	18	18	2	10	0	1	16	28	0	0	28	37	0	3	0	0	0	8	2	5	2	15	7	4	11	2	9	2	0	1	0	0	0	1	0	8	12	8	3	0	0	0	3	3	0	2	1	0	4	4	4	0	9	17	1	2	1	3	0	0	2	3	9	6	8	1	10	20	1	1	10	1	0	0	5	4	3	1	0	1	0	0	0	2	3	0	1	24	0	0	0	1	0	1
k_Bacteria|p_Firmicutes|c_Bacilli|o_Gemellales|f_Gemellaceae|g_Gemella|OTU_97_14286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	2	0	0	1	0	3	0	7	5	0	0	27	36	0	0	0	0	3	0	1	0	1	3	0	1	0	0	7	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_NA|OTU_97_143	0	0	1	0	8	10	2	1	11	9	1	31	1	15	5	1	2	5	1	0	3	2	2	2	0	1	1	0	1	0	4	3	1	0	0	0	2	2	2	0	0	0	1	0	1	2	2	5	4	8	0	0	0	0	2	60	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	1	2	0	2	4	4	0	0	0	0	0	2	0	0	0	1	3	1	0	0	0	0	0	0	4	11	0	0	0	1	4	3	1	0	1	1	2	6	4	2	0	0	5	2	1	0	2	11	0	0	0	1	0	6	0	0	0	0	2	1	1	2	7	6	1	2	1	1	2	2	1	0	5	5	0	2	0	3	0	2	0	2	0	2	3	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	1	0	1	0	2	0	0	1	1	0	0	6	0	0	0	0	3	0	0	0	1	1	0	5	1	1	1	1	1	2	1	1	1	0	1	0	0	1	1	0	1	6	4	0	0	9	9	0	0	0	0	0	0
k_Bacteria|p_Bacteroidetes|c_Flavobacteria|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|OTU_97_14358	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	5	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	21	1	0	0	0	0	1	1	32	11	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	3	1	0	0	0	2	5	0	0	0	1	0	0	1	0	0	1	4	1	6	0	0	0	1	0	0	0	0	0	27	64	0	0	0	4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	0	1	3	0	0	0	0	5	3	1	0	0	0
k_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|OTU_97_14439	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	4	1	0	3	0	1	4	7	0	1	2	2	0	1	0	0	0	3	0	3	8	10	0	7	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	9	0	1	1	0	0	1	0	0	7	1	0	0	0	1	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	1	6	0	0	0	0	1	0	4	2	0	2	0	0	1	1	0	0	0	1	2	0	0	0	0	3	0	9	1	0	0	4	1	0	0	3	0	0	0	3	1	2	2	0	0	0	0	1	0	0	3	3	1	4	0	1	0	2	8	6	6	18	4	2	0	0	0	0	0	2	0	1	0	0	2	4	2	2	0	3	0	1	15	11	0	4	0	0	0	11	0	0	4	13	0	0	0	2	3	2	7	12	2	5	0	0	1	10	0	0	1	1	0	0	0	5	0	2	0	0	0	0
